0.4099999, 0, 0, 7.098777, 1.574027, 0, 265.8278, -831.0645, -4.985368, 0.01928791, 0.1567104, 20.83511, 2.28485, 1.887131, 20.05843
 
6.010043, -0.0002207613, -0.002534496, 71.62386, 0, 0.0005053973972648384418995177, 34371.78, -991.7863, -4.985368, 0.01928791, 0.1567104, 247.9909, 2.28485, 1.731968, 16.83799
 
6.020043, -0.0002560163, -0.002536704, 71.54785, 0, 0.0005078867397201334947035177, 34306.5, -991.7863, -4.985368, 0.01928791, 0.1567104, 247.7829, 2.28485, 1.731968, 16.83799
 
6.030043, -0.0002992832, -0.002539264, 71.47193, 0, 0.0005108219026033279298976, 34241.36, -991.7863, -4.985368, 0.01928791, 0.1567104, 247.575, 2.28485, 1.731968, 16.83799
 
6.040043, -0.0003448615, -0.002542257, 71.39612, 0, 0.0005139573635599180601843177, 34176.35, -991.7863, -4.985368, 0.01928791, 0.1567104, 247.3674, 2.28485, 1.731968, 16.83799
 
6.050044, -0.0004004225, -0.002545706, 71.32039, 0, 0.0005176535788422373682808, 34111.47, -991.7863, -4.985368, 0.01928791, 0.1567104, 247.16, 2.28485, 1.731968, 16.83799
 
6.060044, -0.000424556, -0.00254971, 71.24477, 0, 0.0005200127342398058913144, 34046.73, -991.7863, -4.985368, 0.01928791, 0.1567104, 246.9527, 2.28485, 1.731968, 16.83799
 
6.070044, -0.0004556801, -0.002553955, 71.16923, 0, 0.0005227500074432700721092823, 33982.11, -991.7863, -4.985368, 0.01928791, 0.1567104, 246.7457, 2.28485, 1.731968, 16.83799
 
6.080044, -0.0004935738, -0.002558512, 71.0938, 0, 0.0005258707504385550448680, 33917.64, -991.7863, -4.985368, 0.01928791, 0.1567104, 246.5389, 2.28485, 1.731968, 16.83799
 
6.090044, -0.0005010132, -0.002563448, 71.01847, 0, 0.0005276541659497967891436823, 33853.31, -991.7863, -4.985368, 0.01928791, 0.1567104, 246.3322, 2.28485, 1.731968, 16.83799
 
6.100045, -0.0005136908, -0.002568458, 70.94323, 0, 0.0005297002301705101429452823, 33789.11, -991.7863, -4.985368, 0.01928791, 0.1567104, 246.1258, 2.28485, 1.731968, 16.83799
 
6.110045, -0.0005012117, -0.002573595, 70.8681, 0, 0.0005305978920104751854520, 33725.05, -991.7863, -4.985368, 0.01928791, 0.1567104, 245.9196, 2.28485, 1.731968, 16.83799
 
6.120045, -0.0004961998, -0.002578607, 70.79307, 0, 0.0005318209545949337760288, 33661.12, -991.7863, -4.985368, 0.01928791, 0.1567104, 245.7136, 2.28485, 1.731968, 16.83799
 
6.130045, -0.0004667237, -0.002583569, 70.71813, 0, 0.0005318857136246751311555177, 33597.32, -991.7863, -4.985368, 0.01928791, 0.1567104, 245.5078, 2.28485, 1.731968, 16.83799
 
6.140046, -0.0004492856, -0.002588236, 70.64328, 0, 0.00053245570012613075160, 33533.65, -991.7863, -4.985368, 0.01928791, 0.1567104, 245.3022, 2.28485, 1.731968, 16.83799
 
6.150046, -0.0004395137, -0.002592729, 70.56854, 0, 0.0005333517563703183876456, 33470.13, -991.7863, -4.985368, 0.01928791, 0.1567104, 245.0968, 2.28485, 1.731968, 16.83799
 
6.160046, -0.000403189, -0.002597125, 70.4939, 0, 0.000532973504764775839176, 33406.73, -991.7863, -4.985368, 0.01928791, 0.1567104, 244.8916, 2.28485, 1.731968, 16.83799
 
6.170046, -0.0003791683, -0.002601156, 70.41934, 0, 0.0005331011496291860235552, 33343.46, -991.7863, -4.985368, 0.01928791, 0.1567104, 244.6866, 2.28485, 1.731968, 16.83799
 
6.180047, -0.0003630786, -0.002604948, 70.34489, 0, 0.0005335549980359791282332823, 33280.33, -991.7863, -4.985368, 0.01928791, 0.1567104, 244.4818, 2.28485, 1.731968, 16.83799
 
6.190047, -0.0003208831, -0.002608579, 70.27053, 0, 0.0005327345385930380344067177, 33217.33, -991.7863, -4.985368, 0.01928791, 0.1567104, 244.2772, 2.28485, 1.731968, 16.83799
 
6.200047, -0.0002898767, -0.002611788, 70.19627, 0, 0.0005323572235850330868707177, 33154.46, -991.7863, -4.985368, 0.01928791, 0.1567104, 244.0728, 2.28485, 1.731968, 16.83799
 
6.210047, -0.0002669758, -0.002614686, 70.12212, 0, 0.0005323010277327783688512, 33091.73, -991.7863, -4.985368, 0.01928791, 0.1567104, 243.8686, 2.28485, 1.731968, 16.83799
 
6.220047, -0.000255695, -0.002617356, 70.04803, 0, 0.0005327517987476622133188823, 33029.11, -991.7863, -4.985368, 0.01928791, 0.1567104, 243.6646, 2.28485, 1.731968, 16.83799
 
6.230048, -0.0002182037, -0.002619913, 69.97406, 0, 0.0005319239803240698787248, 32966.63, -991.7863, -4.985368, 0.01928791, 0.1567104, 243.4608, 2.28485, 1.731968, 16.83799
 
6.240048, -0.0001904082, -0.002622095, 69.90018, 0, 0.0005314812372880797565451177, 32904.28, -991.7863, -4.985368, 0.01928791, 0.1567104, 243.2571, 2.28485, 1.731968, 16.83799
 
6.250048, -0.0001757408, -0.002623999, 69.82639, 0, 0.0005316102201489735659688, 32842.06, -991.7863, -4.985368, 0.01928791, 0.1567104, 243.0537, 2.28485, 1.731968, 16.83799
 
6.260048, -0.0001682918, -0.002625757, 69.75269, 0, 0.0005320560405768729483588823, 32779.96, -991.7863, -4.985368, 0.01928791, 0.1567104, 242.8504, 2.28485, 1.731968, 16.83799
 
6.270049, -0.0001717038, -0.00262744, 69.67908, 0, 0.0005330104334676856237043177, 32717.99, -991.7863, -4.985368, 0.01928791, 0.1567104, 242.6474, 2.28485, 1.731968, 16.83799
 
6.280049, -0.000179051, -0.002629157, 69.60558, 0, 0.0005341636526357715063684823, 32656.15, -991.7863, -4.985368, 0.01928791, 0.1567104, 242.4445, 2.28485, 1.731968, 16.83799
 
6.290049, -0.000163629, -0.002630947, 69.53217, 0, 0.0005342308200591809781816, 32594.45, -991.7863, -4.985368, 0.01928791, 0.1567104, 242.2419, 2.28485, 1.731968, 16.83799
 
6.300049, -0.000154191, -0.002632584, 69.45885, 0, 0.0005345555518054307067347177, 32532.86, -991.7863, -4.985368, 0.01928791, 0.1567104, 242.0394, 2.28485, 1.731968, 16.83799
 
6.31005, -0.0001556381, -0.002634126, 69.38563, 0, 0.0005353897926121393571556823, 32471.41, -991.7863, -4.985368, 0.01928791, 0.1567104, 241.8372, 2.28485, 1.731968, 16.83799
 
6.32005, -0.0001635117, -0.002635682, 69.31251, 0, 0.0005365412723847942526680, 32410.09, -991.7863, -4.985368, 0.01928791, 0.1567104, 241.6351, 2.28485, 1.731968, 16.83799
 
6.33005, -0.0001802426, -0.002637317, 69.23946, 0, 0.0005381431217733896445300823, 32348.88, -991.7863, -4.985368, 0.01928791, 0.1567104, 241.4332, 2.28485, 1.731968, 16.83799
 
6.34005, -0.0002026936, -0.00263912, 69.16651, 0, 0.0005400624777272290768896, 32287.8, -991.7863, -4.985368, 0.01928791, 0.1567104, 241.2315, 2.28485, 1.731968, 16.83799
 
6.35005, -0.0002357595, -0.002641147, 69.09367, 0, 0.0005425519539821723583984, 32226.86, -991.7863, -4.985368, 0.01928791, 0.1567104, 241.03, 2.28485, 1.731968, 16.83799
 
6.360051, -0.000240179, -0.002643504, 69.0209, 0, 0.0005437090533400528595123177, 32166.03, -991.7863, -4.985368, 0.01928791, 0.1567104, 240.8287, 2.28485, 1.731968, 16.83799
 
6.370051, -0.0002534542, -0.002645906, 68.94824, 0, 0.000545312508324426995832, 32105.33, -991.7863, -4.985368, 0.01928791, 0.1567104, 240.6276, 2.28485, 1.731968, 16.83799
 
6.380051, -0.0002750909, -0.002648441, 68.87566, 0, 0.0005473584387454921209288, 32044.75, -991.7863, -4.985368, 0.01928791, 0.1567104, 240.4266, 2.28485, 1.731968, 16.83799
 
6.390051, -0.0002996533, -0.002651192, 68.80318, 0, 0.0005495975758585994957568, 31984.31, -991.7863, -4.985368, 0.01928791, 0.1567104, 240.2259, 2.28485, 1.731968, 16.83799
 
6.400052, -0.0003012802, -0.002654188, 68.7308, 0, 0.0005507577526083905950776, 31923.98, -991.7863, -4.985368, 0.01928791, 0.1567104, 240.0254, 2.28485, 1.731968, 16.83799
 
6.410052, -0.0003104386, -0.002657201, 68.65849, 0, 0.0005522961809637229048715177, 31863.78, -991.7863, -4.985368, 0.01928791, 0.1567104, 239.825, 2.28485, 1.731968, 16.83799
 
6.420052, -0.0003243526, -0.002660305, 68.58628, 0, 0.0005540924412411959428044823, 31803.7, -991.7863, -4.985368, 0.01928791, 0.1567104, 239.6248, 2.28485, 1.731968, 16.83799
 
6.430052, -0.0003491323, -0.002663549, 68.51416, 0, 0.0005564612302134355945872, 31743.74, -991.7863, -4.985368, 0.01928791, 0.1567104, 239.4248, 2.28485, 1.731968, 16.83799
 
6.440053, -0.0003471629, -0.00266704, 68.44213, 0, 0.0005575534367419278498660823, 31683.9, -991.7863, -4.985368, 0.01928791, 0.1567104, 239.225, 2.28485, 1.731968, 16.83799
 
6.450053, -0.0003529249, -0.002670512, 68.37019, 0, 0.0005590287116632962109944, 31624.19, -991.7863, -4.985368, 0.01928791, 0.1567104, 239.0254, 2.28485, 1.731968, 16.83799
 
6.460053, -0.0003649388, -0.002674041, 68.29835, 0, 0.0005608311267245864313516823, 31564.61, -991.7863, -4.985368, 0.01928791, 0.1567104, 238.826, 2.28485, 1.731968, 16.83799
 
6.470053, -0.0003852448, -0.00267769, 68.2266, 0, 0.0005630773552190485895376, 31505.14, -991.7863, -4.985368, 0.01928791, 0.1567104, 238.6268, 2.28485, 1.731968, 16.83799
 
6.480053, -0.0003817886, -0.002681543, 68.15493, 0, 0.0005641771883274898809900823, 31445.8, -991.7863, -4.985368, 0.01928791, 0.1567104, 238.4277, 2.28485, 1.731968, 16.83799
 
6.490054, -0.0003860795, -0.002685361, 68.08337, 0, 0.000565660758827048421816, 31386.58, -991.7863, -4.985368, 0.01928791, 0.1567104, 238.2289, 2.28485, 1.731968, 16.83799
 
6.500054, -0.0003940518, -0.002689222, 68.01189, 0, 0.0005673410148095044966944, 31327.49, -991.7863, -4.985368, 0.01928791, 0.1567104, 238.0302, 2.28485, 1.731968, 16.83799
 
6.510054, -0.0003814407, -0.002693162, 67.94051, 0, 0.0005680014498731627215836823, 31268.51, -991.7863, -4.985368, 0.01928791, 0.1567104, 237.8318, 2.28485, 1.731968, 16.83799
 
6.520054, -0.0003756493, -0.002696977, 67.86921, 0, 0.0005689804618992508166088, 31209.65, -991.7863, -4.985368, 0.01928791, 0.1567104, 237.6335, 2.28485, 1.731968, 16.83799
 
6.530055, -0.0003763667, -0.002700733, 67.798, 0, 0.0005702783184870692531688, 31150.92, -991.7863, -4.985368, 0.01928791, 0.1567104, 237.4354, 2.28485, 1.731968, 16.83799
 
6.540055, -0.0003557488, -0.002704497, 67.72688, 0, 0.0005704958767150891271736, 31092.3, -991.7863, -4.985368, 0.01928791, 0.1567104, 237.2374, 2.28485, 1.731968, 16.83799
 
6.550055, -0.0003434775, -0.002708054, 67.65584, 0, 0.0005710936935433736422235177, 31033.79, -991.7863, -4.985368, 0.01928791, 0.1567104, 237.0397, 2.28485, 1.731968, 16.83799
 
6.560055, -0.0003404616, -0.002711489, 67.58489, 0, 0.0005721374645992071063648, 30975.41, -991.7863, -4.985368, 0.01928791, 0.1567104, 236.8421, 2.28485, 1.731968, 16.83799
 
6.570055, -0.0003152132, -0.002714894, 67.51405, 0, 0.0005720405936538908620860823, 30917.16, -991.7863, -4.985368, 0.01928791, 0.1567104, 236.6448, 2.28485, 1.731968, 16.83799
 
6.580056, -0.000298644, -0.002718046, 67.44328, 0, 0.0005723326782859741246644823, 30859.02, -991.7863, -4.985368, 0.01928791, 0.1567104, 236.4476, 2.28485, 1.731968, 16.83799
 
6.590056, -0.0002926855, -0.002721032, 67.3726, 0, 0.0005731332015813237894899177, 30800.99, -991.7863, -4.985368, 0.01928791, 0.1567104, 236.2506, 2.28485, 1.731968, 16.83799
 
6.600056, -0.0002907029, -0.002723959, 67.30201, 0, 0.0005741258611715338883976, 30743.09, -991.7863, -4.985368, 0.01928791, 0.1567104, 236.0537, 2.28485, 1.731968, 16.83799
 
6.610056, -0.000269103, -0.002726866, 67.23151, 0, 0.0005741060588235960400872, 30685.3, -991.7863, -4.985368, 0.01928791, 0.1567104, 235.8571, 2.28485, 1.731968, 16.83799
 
6.620057, -0.0002558218, -0.002729557, 67.16109, 0, 0.0005744678530724051198699177, 30627.63, -991.7863, -4.985368, 0.01928791, 0.1567104, 235.6606, 2.28485, 1.731968, 16.83799
 
6.630057, -0.0002492872, -0.002732115, 67.09077, 0, 0.0005751494284804834801176, 30570.08, -991.7863, -4.985368, 0.01928791, 0.1567104, 235.4644, 2.28485, 1.731968, 16.83799
 
6.640057, -0.0002518145, -0.002734608, 67.02053, 0, 0.0005762865916907792422128, 30512.64, -991.7863, -4.985368, 0.01928791, 0.1567104, 235.2683, 2.28485, 1.731968, 16.83799
 
6.650057, -0.0002332835, -0.002737126, 66.95038, 0, 0.0005763389073532353277931177, 30455.32, -991.7863, -4.985368, 0.01928791, 0.1567104, 235.0724, 2.28485, 1.731968, 16.83799
 
6.660058, -0.0002254388, -0.002739459, 66.88031, 0, 0.0005769056826631334593224, 30398.11, -991.7863, -4.985368, 0.01928791, 0.1567104, 234.8766, 2.28485, 1.731968, 16.83799
 
6.670058, -0.0002240725, -0.002741714, 66.81034, 0, 0.0005777931757298344582608, 30341.03, -991.7863, -4.985368, 0.01928791, 0.1567104, 234.6811, 2.28485, 1.731968, 16.83799
 
6.680058, -0.000227767, -0.002743954, 66.74046, 0, 0.0005789423809084708037880, 30284.07, -991.7863, -4.985368, 0.01928791, 0.1567104, 234.4857, 2.28485, 1.731968, 16.83799
 
6.690058, -0.0002387476, -0.002746232, 66.67068, 0, 0.000580481745861342052512, 30227.22, -991.7863, -4.985368, 0.01928791, 0.1567104, 234.2906, 2.28485, 1.731968, 16.83799
 
6.700058, -0.0002578105, -0.00274862, 66.60098, 0, 0.00058247000863402060584, 30170.5, -991.7863, -4.985368, 0.01928791, 0.1567104, 234.0956, 2.28485, 1.731968, 16.83799
 
6.710059, -0.0002543156, -0.002751198, 66.53136, 0, 0.0005833200377992175674344, 30113.89, -991.7863, -4.985368, 0.01928791, 0.1567104, 233.9008, 2.28485, 1.731968, 16.83799
 
6.720059, -0.0002607708, -0.002753741, 66.46185, 0, 0.0005846861322076313054459177, 30057.4, -991.7863, -4.985368, 0.01928791, 0.1567104, 233.7063, 2.28485, 1.731968, 16.83799
 
6.730059, -0.000271892, -0.002756349, 66.39242, 0, 0.0005863136711286879466260823, 30001.03, -991.7863, -4.985368, 0.01928791, 0.1567104, 233.5119, 2.28485, 1.731968, 16.83799
 
6.740059, -0.0002923719, -0.002759068, 66.32308, 0, 0.0005884611554827586586660823, 29944.78, -991.7863, -4.985368, 0.01928791, 0.1567104, 233.3177, 2.28485, 1.731968, 16.83799
 
6.75006, -0.0002853693, -0.002761991, 66.25385, 0, 0.0005892046801279642332432, 29888.64, -991.7863, -4.985368, 0.01928791, 0.1567104, 233.1238, 2.28485, 1.731968, 16.83799
 
6.76006, -0.0002897272, -0.002764845, 66.18468, 0, 0.0005905350500303022450696, 29832.62, -991.7863, -4.985368, 0.01928791, 0.1567104, 232.93, 2.28485, 1.731968, 16.83799
 
6.77006, -0.0002999216, -0.002767742, 66.11563, 0, 0.0005921861376894444623016, 29776.73, -991.7863, -4.985368, 0.01928791, 0.1567104, 232.7364, 2.28485, 1.731968, 16.83799
 
6.78006, -0.0003182635, -0.002770742, 66.04665, 0, 0.0005942946863458792832483177, 29720.94, -991.7863, -4.985368, 0.01928791, 0.1567104, 232.543, 2.28485, 1.731968, 16.83799
 
6.790061, -0.0003118498, -0.002773924, 65.97776, 0, 0.0005951289271525879336692823, 29665.27, -991.7863, -4.985368, 0.01928791, 0.1567104, 232.3498, 2.28485, 1.731968, 16.83799
 
6.800061, -0.0003154521, -0.002777043, 65.90897, 0, 0.0005964841837894964845884823, 29609.72, -991.7863, -4.985368, 0.01928791, 0.1567104, 232.1567, 2.28485, 1.731968, 16.83799
 
6.810061, -0.0003260659, -0.002780197, 65.84025, 0, 0.0005982237130161165376968, 29554.28, -991.7863, -4.985368, 0.01928791, 0.1567104, 231.9639, 2.28485, 1.731968, 16.83799
 
6.820061, -0.0003447567, -0.002783458, 65.77162, 0, 0.0006004215060379212427416, 29498.95, -991.7863, -4.985368, 0.01928791, 0.1567104, 231.7712, 2.28485, 1.731968, 16.83799
 
6.830061, -0.0003400499, -0.002786906, 65.70309, 0, 0.0006014086798425539647524823, 29443.75, -991.7863, -4.985368, 0.01928791, 0.1567104, 231.5788, 2.28485, 1.731968, 16.83799
 
6.840062, -0.0003403627, -0.002790306, 65.63464, 0, 0.0006026564953619348657172823, 29388.65, -991.7863, -4.985368, 0.01928791, 0.1567104, 231.3865, 2.28485, 1.731968, 16.83799
 
6.850062, -0.000349086, -0.00279371, 65.56628, 0, 0.0006043592296852920250056, 29333.67, -991.7863, -4.985368, 0.01928791, 0.1567104, 231.1944, 2.28485, 1.731968, 16.83799
 
6.860062, -0.0003646031, -0.0027972, 65.49802, 0, 0.0006064498491888655375056, 29278.81, -991.7863, -4.985368, 0.01928791, 0.1567104, 231.0025, 2.28485, 1.731968, 16.83799
 
6.870062, -0.0003571485, -0.002800846, 65.42985, 0, 0.0006073368070569736216248, 29224.06, -991.7863, -4.985368, 0.01928791, 0.1567104, 230.8108, 2.28485, 1.731968, 16.83799
 
6.880063, -0.000358331, -0.002804418, 65.36175, 0, 0.0006086757401367996085548823, 29169.42, -991.7863, -4.985368, 0.01928791, 0.1567104, 230.6193, 2.28485, 1.731968, 16.83799
 
6.890063, -0.0003702572, -0.002808001, 65.29373, 0, 0.0006106017860730491381579177, 29114.89, -991.7863, -4.985368, 0.01928791, 0.1567104, 230.4279, 2.28485, 1.731968, 16.83799
 
6.900063, -0.000356964, -0.002811704, 65.22581, 0, 0.0006111866243354581448352, 29060.48, -991.7863, -4.985368, 0.01928791, 0.1567104, 230.2368, 2.28485, 1.731968, 16.83799
 
6.910063, -0.0003526979, -0.002815273, 65.15798, 0, 0.0006122338741821442173048, 29006.18, -991.7863, -4.985368, 0.01928791, 0.1567104, 230.0458, 2.28485, 1.731968, 16.83799
 
6.920063, -0.0003556473, -0.0028188, 65.09024, 0, 0.0006136664670157276216019177, 28951.99, -991.7863, -4.985368, 0.01928791, 0.1567104, 229.855, 2.28485, 1.731968, 16.83799
 
6.930064, -0.000335128, -0.002822357, 65.02258, 0, 0.0006138251533985282034912, 28897.92, -991.7863, -4.985368, 0.01928791, 0.1567104, 229.6644, 2.28485, 1.731968, 16.83799
 
6.940064, -0.0003261943, -0.002825708, 64.955, 0, 0.0006145722906342372910944, 28843.95, -991.7863, -4.985368, 0.01928791, 0.1567104, 229.474, 2.28485, 1.731968, 16.83799
 
6.950064, -0.000323524, -0.00282897, 64.88752, 0, 0.0006156437582172527591328, 28790.09, -991.7863, -4.985368, 0.01928791, 0.1567104, 229.2838, 2.28485, 1.731968, 16.83799
 
6.960064, -0.000329251, -0.002832205, 64.82011, 0, 0.0006171718839996727966536, 28736.35, -991.7863, -4.985368, 0.01928791, 0.1567104, 229.0938, 2.28485, 1.731968, 16.83799
 
6.970065, -0.0003127478, -0.002835497, 64.7528, 0, 0.0006174911299603464863064, 28682.72, -991.7863, -4.985368, 0.01928791, 0.1567104, 228.9039, 2.28485, 1.731968, 16.83799
 
6.980065, -0.0003064278, -0.002838625, 64.68556, 0, 0.0006183351381413718181883177, 28629.19, -991.7863, -4.985368, 0.01928791, 0.1567104, 228.7142, 2.28485, 1.731968, 16.83799
 
6.990065, -0.0003073945, -0.002841689, 64.61842, 0, 0.0006195686370983949237324823, 28575.78, -991.7863, -4.985368, 0.01928791, 0.1567104, 228.5247, 2.28485, 1.731968, 16.83799
 
7.000065, -0.0002877447, -0.002844763, 64.55137, 0, 0.0006196645714461722290811177, 28522.48, -991.7863, -4.985368, 0.01928791, 0.1567104, 228.3354, 2.28485, 1.731968, 16.83799
 
7.010066, -0.0002770941, -0.002847641, 64.48438, 0, 0.0006202152907982815780379177, 28469.28, -991.7863, -4.985368, 0.01928791, 0.1567104, 228.1463, 2.28485, 1.731968, 16.83799
 
7.020066, -0.0002739318, -0.002850411, 64.4175, 0, 0.0006211587121179435135792, 28416.2, -991.7863, -4.985368, 0.01928791, 0.1567104, 227.9573, 2.28485, 1.731968, 16.83799
 
7.030066, -0.0002790508, -0.002853151, 64.35069, 0, 0.0006225571860412299361488, 28363.22, -991.7863, -4.985368, 0.01928791, 0.1567104, 227.7685, 2.28485, 1.731968, 16.83799
 
7.040066, -0.0002908765, -0.002855941, 64.28397, 0, 0.0006243428761464888924131177, 28310.35, -991.7863, -4.985368, 0.01928791, 0.1567104, 227.58, 2.28485, 1.731968, 16.83799
 
7.050066, -0.0002818883, -0.00285885, 64.21733, 0, 0.0006249946142330135894868823, 28257.59, -991.7863, -4.985368, 0.01928791, 0.1567104, 227.3916, 2.28485, 1.731968, 16.83799
 
7.060067, -0.0002801699, -0.002861669, 64.15078, 0, 0.000626033836100804601672, 28204.94, -991.7863, -4.985368, 0.01928791, 0.1567104, 227.2033, 2.28485, 1.731968, 16.83799
 
7.070067, -0.0002854085, -0.00286447, 64.08431, 0, 0.0006274606755495155096592, 28152.39, -991.7863, -4.985368, 0.01928791, 0.1567104, 227.0153, 2.28485, 1.731968, 16.83799
 
7.080067, -0.0002973529, -0.002867325, 64.01791, 0, 0.0006292778085721082115515177, 28099.95, -991.7863, -4.985368, 0.01928791, 0.1567104, 226.8274, 2.28485, 1.731968, 16.83799
 
7.090067, -0.0002885904, -0.002870298, 63.95161, 0, 0.0006299588487815936569800, 28047.62, -991.7863, -4.985368, 0.01928791, 0.1567104, 226.6397, 2.28485, 1.731968, 16.83799
 
7.100068, -0.0002882569, -0.002873184, 63.88539, 0, 0.0006310961457915376477800, 27995.39, -991.7863, -4.985368, 0.01928791, 0.1567104, 226.4521, 2.28485, 1.731968, 16.83799
 
7.110068, -0.0002972089, -0.002876067, 63.81924, 0, 0.0006327587402204275336248, 27943.27, -991.7863, -4.985368, 0.01928791, 0.1567104, 226.2648, 2.28485, 1.731968, 16.83799
 
7.120068, -0.0003138367, -0.002879039, 63.75319, 0, 0.0006348785280473162417676823, 27891.26, -991.7863, -4.985368, 0.01928791, 0.1567104, 226.0776, 2.28485, 1.731968, 16.83799
 
7.130068, -0.0003061462, -0.002882177, 63.68723, 0, 0.0006356595165940245156923177, 27839.35, -991.7863, -4.985368, 0.01928791, 0.1567104, 225.8906, 2.28485, 1.731968, 16.83799
 
7.140069, -0.0003092143, -0.002885239, 63.62134, 0, 0.0006370352445771133964424, 27787.55, -991.7863, -4.985368, 0.01928791, 0.1567104, 225.7038, 2.28485, 1.731968, 16.83799
 
7.150069, -0.0003177937, -0.002888331, 63.55553, 0, 0.0006387335635120790084723177, 27735.86, -991.7863, -4.985368, 0.01928791, 0.1567104, 225.5172, 2.28485, 1.731968, 16.83799
 
7.160069, -0.0003328069, -0.002891509, 63.4898, 0, 0.0006408205704251503459427177, 27684.26, -991.7863, -4.985368, 0.01928791, 0.1567104, 225.3307, 2.28485, 1.731968, 16.83799
 
7.170069, -0.0003272698, -0.002894837, 63.42415, 0, 0.0006417704141279272593144, 27632.77, -991.7863, -4.985368, 0.01928791, 0.1567104, 225.1444, 2.28485, 1.731968, 16.83799
 
7.180069, -0.0003323451, -0.002898109, 63.35859, 0, 0.0006433162014639121478723177, 27581.39, -991.7863, -4.985368, 0.01928791, 0.1567104, 224.9583, 2.28485, 1.731968, 16.83799
 
7.19007, -0.0003416078, -0.002901433, 63.29311, 0, 0.0006451159405322377941336, 27530.11, -991.7863, -4.985368, 0.01928791, 0.1567104, 224.7723, 2.28485, 1.731968, 16.83799
 
7.20007, -0.0003306822, -0.002904849, 63.22771, 0, 0.0006457791853885061458307177, 27478.93, -991.7863, -4.985368, 0.01928791, 0.1567104, 224.5866, 2.28485, 1.731968, 16.83799
 
7.21007, -0.0003293853, -0.002908156, 63.1624, 0, 0.0006469724106514110732336, 27427.86, -991.7863, -4.985368, 0.01928791, 0.1567104, 224.401, 2.28485, 1.731968, 16.83799
 
7.22007, -0.0003360343, -0.00291145, 63.09715, 0, 0.0006486224279133661228307177, 27376.88, -991.7863, -4.985368, 0.01928791, 0.1567104, 224.2155, 2.28485, 1.731968, 16.83799
 
7.230071, -0.000349132, -0.00291481, 63.03198, 0, 0.0006506626049495587516176, 27326.01, -991.7863, -4.985368, 0.01928791, 0.1567104, 224.0302, 2.28485, 1.731968, 16.83799
 
7.240071, -0.0003420467, -0.002918301, 62.9669, 0, 0.0006515672243712330247704, 27275.24, -991.7863, -4.985368, 0.01928791, 0.1567104, 223.8451, 2.28485, 1.731968, 16.83799
 
7.250071, -0.0003407982, -0.002921722, 62.90191, 0, 0.0006527951037430265107235177, 27224.58, -991.7863, -4.985368, 0.01928791, 0.1567104, 223.6602, 2.28485, 1.731968, 16.83799
 
7.260071, -0.0003475202, -0.00292513, 62.83699, 0, 0.0006544847257008612709308823, 27174.01, -991.7863, -4.985368, 0.01928791, 0.1567104, 223.4755, 2.28485, 1.731968, 16.83799
 
7.270072, -0.0003367532, -0.002928605, 62.77216, 0, 0.0006551741952881811107723177, 27123.55, -991.7863, -4.985368, 0.01928791, 0.1567104, 223.2909, 2.28485, 1.731968, 16.83799
 
7.280072, -0.0003307906, -0.002931972, 62.70739, 0, 0.0006561194898029169101843177, 27073.19, -991.7863, -4.985368, 0.01928791, 0.1567104, 223.1065, 2.28485, 1.731968, 16.83799
 
7.290072, -0.000332921, -0.00293528, 62.64272, 0, 0.0006575253227068559115179177, 27022.94, -991.7863, -4.985368, 0.01928791, 0.1567104, 222.9222, 2.28485, 1.731968, 16.83799
 
7.300072, -0.0003439935, -0.00293861, 62.57813, 0, 0.0006594612698170783792656, 26972.78, -991.7863, -4.985368, 0.01928791, 0.1567104, 222.7382, 2.28485, 1.731968, 16.83799
 
7.310072, -0.0003352495, -0.002942049, 62.5136, 0, 0.0006602631311089130071320, 26922.72, -991.7863, -4.985368, 0.01928791, 0.1567104, 222.5543, 2.28485, 1.731968, 16.83799
 
7.320073, -0.0003358701, -0.002945402, 62.44916, 0, 0.0006615960432045660263531177, 26872.77, -991.7863, -4.985368, 0.01928791, 0.1567104, 222.3705, 2.28485, 1.731968, 16.83799
 
7.330073, -0.0003407189, -0.002948761, 62.3848, 0, 0.0006631809000378363727056, 26822.91, -991.7863, -4.985368, 0.01928791, 0.1567104, 222.187, 2.28485, 1.731968, 16.83799
 
7.340073, -0.0003284907, -0.002952168, 62.32052, 0, 0.0006637720268837121285084823, 26773.16, -991.7863, -4.985368, 0.01928791, 0.1567104, 222.0036, 2.28485, 1.731968, 16.83799
 
7.350073, -0.0003233664, -0.002955453, 62.25631, 0, 0.0006647551866988953133824, 26723.5, -991.7863, -4.985368, 0.01928791, 0.1567104, 221.8204, 2.28485, 1.731968, 16.83799
 
7.360074, -0.0003250474, -0.002958687, 62.19219, 0, 0.0006661305132830381700216, 26673.95, -991.7863, -4.985368, 0.01928791, 0.1567104, 221.6373, 2.28485, 1.731968, 16.83799
 
7.370074, -0.0003356357, -0.002961937, 62.12814, 0, 0.0006680397004636135588128, 26624.49, -991.7863, -4.985368, 0.01928791, 0.1567104, 221.4544, 2.28485, 1.731968, 16.83799
 
7.380074, -0.000325469, -0.002965293, 62.06418, 0, 0.0006687428176150554025368, 26575.13, -991.7863, -4.985368, 0.01928791, 0.1567104, 221.2717, 2.28485, 1.731968, 16.83799
 
